exp_id,page_id,time,fixation
585,1226,8,"[[452.75, 381.0, 232, 74732, 74964], [397.14285714285717, 381.0, 698, 74998, 75696], [483.875, 381.0, 232, 75726, 75958], [526.0, 381.0, 231, 75991, 76222], [568.75, 381.0, 243, 76255, 76498], [685.0, 381.0, 200, 77291, 77491], [790.75, 381.0, 631, 77562, 78193], [929.0, 381.0, 232, 78405, 78637], [1014.875, 381.0, 232, 78706, 78938], [1040.0, 381.0, 338, 78973, 79311], [1363.5, 381.0, 328, 79637, 79965], [1288.8666666666666, 381.0, 477, 79999, 80476], [1348.8181818181818, 381.0, 347, 80512, 80859], [1375.375, 381.0, 233, 80890, 81123], [385.7142857142857, 433.0, 206, 82344, 82550]]"
585,1226,9,"[[753.125, 433.0, 227, 83359, 83586], [756.0, 433.0, 403, 83615, 84018], [925.7575757575758, 433.0, 1100, 84237, 85337], [1325.25, 433.0, 365, 86423, 86788], [1332.375, 433.0, 526, 86823, 87349], [1322.25, 433.0, 505, 87386, 87891], [1360.8, 433.0, 836, 87927, 88763], [1458.7222222222222, 433.0, 583, 88830, 89413], [1510.142857142857, 433.0, 212, 89448, 89660], [1574.0, 433.0, 236, 89690, 89926], [1478.7142857142858, 433.0, 207, 89962, 90169], [1283.75, 433.0, 222, 90309, 90531]]"
585,1226,10,"[[332.3157894736842, 485.0, 633, 91086, 91719], [512.5, 485.0, 226, 92054, 92280], [521.6428571428571, 485.0, 444, 92353, 92797], [537.1428571428571, 485.0, 218, 92833, 93051], [632.0, 485.0, 216, 93085, 93301], [683.8387096774194, 485.0, 1001, 93335, 94336], [757.5714285714286, 485.0, 208, 94370, 94578], [836.7777777777778, 485.0, 587, 94616, 95203], [913.5, 485.0, 245, 95237, 95482], [964.875, 485.0, 242, 95516, 95758], [1031.5, 485.0, 243, 95794, 96037], [1122.4, 485.0, 303, 96640, 96943], [1262.2, 485.0, 299, 98085, 98384]]"
585,1226,11,"[[1432.4285714285713, 485.0, 207, 98613, 98820], [1251.125, 485.0, 240, 98994, 99234], [1398.4285714285713, 485.0, 200, 99370, 99570], [1386.3, 485.0, 291, 99610, 99901], [1328.8666666666666, 485.0, 486, 99931, 100417], [1410.4, 485.0, 483, 100453, 100936], [1481.4615384615386, 485.0, 399, 100964, 101363], [1538.5, 485.0, 299, 101392, 101691], [1580.3333333333333, 485.0, 286, 101723, 102009], [376.6363636363636, 537.0, 330, 103726, 104056], [365.7142857142857, 537.0, 201, 104091, 104292], [401.0, 537.0, 219, 104326, 104545], [474.38461538461536, 537.0, 425, 104583, 105008], [560.4285714285714, 537.0, 211, 105108, 105319], [713.7142857142857, 537.0, 205, 105587, 105792], [832.8571428571429, 537.0, 204, 105898, 106102]]"
585,1226,12,"[[975.0, 537.0, 492, 106390, 106882], [955.2222222222222, 537.0, 269, 107084, 107353], [960.3888888888889, 537.0, 590, 107388, 107978], [1165.3333333333333, 537.0, 855, 108228, 109083], [1225.0, 537.0, 288, 109117, 109405], [1161.1818181818182, 537.0, 340, 109437, 109777], [1254.5714285714287, 537.0, 707, 109812, 110519], [1298.1818181818182, 537.0, 347, 110554, 110901], [1258.8095238095239, 537.0, 673, 110936, 111609], [1340.142857142857, 537.0, 203, 111637, 111840], [1431.5555555555557, 537.0, 329, 111874, 112203], [1374.5714285714287, 537.0, 216, 112331, 112547], [1411.2, 537.0, 304, 112583, 112887], [1456.8620689655172, 537.0, 959, 112922, 113881], [1525.25, 537.0, 234, 113916, 114150], [1603.4666666666667, 537.0, 477, 114192, 114669]]"
585,1226,13,"[[408.6666666666667, 589.0, 282, 116594, 116876], [555.7, 589.0, 299, 117186, 117485], [612.7272727272727, 589.0, 349, 117518, 117867], [593.2222222222222, 589.0, 279, 117902, 118181], [685.5714285714286, 589.0, 204, 118211, 118415], [969.5714285714286, 589.0, 210, 118823, 119033], [1011.6, 589.0, 307, 119066, 119373], [1308.888888888889, 589.0, 279, 119769, 120048], [1441.2857142857142, 589.0, 208, 120210, 120418], [1514.090909090909, 589.0, 354, 120449, 120803], [1616.3684210526317, 589.0, 640, 120870, 121510], [1639.2857142857142, 589.0, 201, 121545, 121746], [1565.5555555555557, 589.0, 271, 121781, 122052]]"
585,1226,14,"[[439.2857142857143, 641.0, 200, 123343, 123543], [486.25, 641.0, 382, 123572, 123954], [598.1428571428571, 641.0, 208, 124023, 124231], [598.2222222222222, 641.0, 278, 124261, 124539], [557.925925925926, 641.0, 877, 124572, 125449], [625.375, 641.0, 256, 125484, 125740], [898.4285714285714, 641.0, 210, 126121, 126331], [809.8421052631579, 641.0, 637, 126400, 127037], [613.4285714285714, 641.0, 210, 127245, 127455], [784.875, 641.0, 220, 127691, 127911], [860.6666666666666, 641.0, 382, 128009, 128391], [908.9333333333333, 641.0, 480, 128425, 128905], [943.5, 641.0, 780, 128941, 129721], [999.5555555555555, 641.0, 285, 129751, 130036]]"
585,1226,15,"[[1142.0, 641.0, 733, 130199, 130932], [1294.8461538461538, 641.0, 431, 131168, 131599], [1407.625, 641.0, 258, 131780, 132038], [1460.1, 641.0, 318, 132076, 132394], [1593.142857142857, 641.0, 212, 132499, 132711], [467.1818181818182, 693.0, 351, 133865, 134216], [579.5, 693.0, 258, 134320, 134578], [601.0, 693.0, 381, 134613, 134994], [511.2352941176471, 693.0, 531, 135026, 135557], [606.0, 693.0, 242, 135591, 135833], [668.5, 693.0, 517, 135865, 136382], [744.4615384615385, 693.0, 398, 136418, 136816], [906.5454545454545, 693.0, 358, 137053, 137411], [897.421052631579, 693.0, 606, 137444, 138050], [966.7058823529412, 693.0, 541, 138084, 138625]]"
585,1226,16,"[[1056.375, 693.0, 241, 138668, 138909], [1141.8333333333333, 693.0, 563, 138945, 139508], [1122.8461538461538, 693.0, 410, 139548, 139958], [1204.5833333333333, 693.0, 382, 139993, 140375], [1253.4, 693.0, 460, 140410, 140870], [1447.857142857143, 693.0, 207, 141042, 141249], [1472.7, 693.0, 317, 141285, 141602], [1403.2142857142858, 693.0, 465, 141633, 142098], [1495.9130434782608, 693.0, 756, 142611, 143367], [1565.1538461538462, 693.0, 820, 143402, 144222], [529.75, 745.0, 248, 145840, 146088], [567.4285714285714, 745.0, 204, 146265, 146469]]"
585,1226,17,"[[664.2307692307693, 745.0, 398, 146534, 146932], [791.0, 745.0, 210, 147105, 147315], [853.6363636363636, 745.0, 351, 147356, 147707], [1205.2222222222222, 745.0, 265, 148256, 148521], [1155.875, 745.0, 530, 148552, 149082], [1244.0, 745.0, 924, 149117, 150041], [1420.5555555555557, 745.0, 279, 150638, 150917], [1518.142857142857, 745.0, 215, 151020, 151235], [1256.0, 745.0, 254, 151532, 151786], [1309.857142857143, 745.0, 217, 151817, 152034], [463.75, 797.0, 236, 152512, 152748], [459.57142857142856, 797.0, 203, 152809, 153012], [561.5, 797.0, 303, 153045, 153348], [444.22222222222223, 797.0, 292, 153420, 153712], [732.0625, 797.0, 508, 154152, 154660]]"
585,1226,18,"[[788.5714285714286, 797.0, 206, 154698, 154904], [859.4705882352941, 797.0, 546, 154945, 155491], [969.5714285714286, 797.0, 210, 155559, 155769], [1029.6666666666667, 797.0, 580, 155802, 156382], [1298.5, 797.0, 245, 156671, 156916], [1377.7142857142858, 797.0, 437, 156955, 157392], [1573.4545454545455, 797.0, 347, 157595, 157942], [347.6666666666667, 849.0, 270, 158767, 159037], [382.2857142857143, 849.0, 455, 159072, 159527], [565.75, 849.0, 236, 159704, 159940], [615.125, 849.0, 239, 159972, 160211], [698.25, 849.0, 235, 160249, 160484], [750.125, 849.0, 243, 160551, 160794], [794.0833333333334, 849.0, 382, 160941, 161323], [844.8947368421053, 849.0, 593, 161357, 161950], [897.0, 849.0, 209, 161982, 162191]]"
585,1227,19,"[[435.77777777777777, 121.0, 596, 172161, 172757], [457.15384615384613, 121.0, 415, 172792, 173207], [534.2857142857143, 121.0, 200, 173307, 173507], [533.8888888888889, 121.0, 271, 173606, 173877], [654.5714285714286, 121.0, 208, 173980, 174188], [715.875, 121.0, 243, 174223, 174466], [856.375, 121.0, 225, 174641, 174866], [990.8125, 121.0, 541, 175035, 175576], [1010.0909090909091, 121.0, 348, 175610, 175958], [911.2857142857143, 121.0, 209, 176097, 176306], [844.0, 121.0, 209, 176340, 176549], [883.2857142857143, 121.0, 209, 176582, 176791]]"
585,1227,20,"[[1172.5, 121.0, 387, 184033, 184420], [1218.857142857143, 121.0, 223, 184454, 184677], [1284.909090909091, 121.0, 339, 184713, 185052]]"
590,1236,0,"[[514.5555555555555, 121.0, 461, 10360, 10821], [349.75, 121.0, 249, 11038, 11287], [397.2857142857143, 121.0, 221, 11321, 11542], [335.2105263157895, 121.0, 624, 11579, 12203], [399.375, 121.0, 232, 12236, 12468], [466.125, 121.0, 229, 13203, 13432], [394.875, 121.0, 246, 13467, 13713], [401.7857142857143, 121.0, 951, 13745, 14696], [596.9333333333333, 121.0, 453, 14870, 15323], [423.1333333333333, 121.0, 478, 15481, 15959], [540.4444444444445, 121.0, 250, 16028, 16278], [629.4666666666667, 121.0, 494, 17216, 17710], [392.6363636363636, 121.0, 333, 17917, 18250]]"
590,1236,1,"[[607.1428571428571, 121.0, 206, 18454, 18660], [622.2857142857143, 121.0, 217, 18696, 18913], [747.4, 121.0, 306, 18972, 19278], [993.0, 121.0, 209, 19653, 19862], [1070.4444444444443, 121.0, 264, 19896, 20160], [1071.5263157894738, 121.0, 603, 20198, 20801], [1128.8529411764705, 121.0, 1104, 20833, 21937], [1087.4166666666667, 121.0, 364, 21972, 22336], [1085.25, 121.0, 239, 23145, 23384], [1306.764705882353, 121.0, 537, 23549, 24086], [1375.5, 121.0, 492, 24146, 24638], [1403.75, 121.0, 351, 24667, 25018], [1651.2777777777778, 121.0, 606, 25217, 25823]]"
590,1236,2,"[[447.125, 173.0, 229, 27019, 27248], [469.52, 173.0, 819, 27284, 28103], [815.375, 173.0, 233, 28498, 28731], [878.4166666666666, 173.0, 364, 28763, 29127], [688.0, 173.0, 232, 29360, 29592], [770.2222222222222, 173.0, 279, 29629, 29908], [985.6666666666666, 173.0, 269, 30132, 30401], [1038.125, 173.0, 228, 30435, 30663], [1031.142857142857, 173.0, 435, 30702, 31137], [1029.6666666666667, 173.0, 461, 31172, 31633], [1212.0, 173.0, 231, 32155, 32386], [1182.40625, 173.0, 1035, 32414, 33449], [1084.5714285714287, 173.0, 201, 33511, 33712], [1048.125, 173.0, 218, 33748, 33966]]"
590,1236,3,"[[1306.8125, 173.0, 535, 34151, 34686], [1353.5, 173.0, 417, 34719, 35136], [1417.375, 173.0, 226, 35171, 35397], [1508.4285714285713, 173.0, 203, 35424, 35627], [547.75, 225.0, 238, 37661, 37899], [399.9166666666667, 225.0, 360, 38035, 38395], [612.3333333333334, 225.0, 262, 38588, 38850], [661.875, 225.0, 226, 38886, 39112], [700.9230769230769, 225.0, 395, 39483, 39878], [687.875, 225.0, 238, 39914, 40152], [954.9230769230769, 225.0, 410, 40343, 40753], [920.1666666666666, 225.0, 966, 40787, 41753], [1004.3333333333334, 225.0, 261, 41785, 42046]]"
590,1236,4,"[[1126.8666666666666, 225.0, 472, 42211, 42683], [1170.5714285714287, 225.0, 202, 42718, 42920], [1385.4444444444443, 225.0, 270, 43156, 43426], [1157.7142857142858, 225.0, 219, 43613, 43832], [1424.5, 225.0, 243, 44155, 44398], [1465.0, 225.0, 395, 44434, 44829], [1537.7894736842106, 225.0, 609, 44866, 45475], [1592.7142857142858, 225.0, 203, 45507, 45710], [1656.2, 225.0, 452, 45745, 46197], [1627.764705882353, 225.0, 555, 46231, 46786], [1715.0, 225.0, 201, 46829, 47030], [627.1666666666666, 277.0, 382, 48443, 48825], [435.3, 277.0, 299, 49016, 49315], [515.4761904761905, 277.0, 694, 49349, 50043]]"
590,1236,5,"[[758.8571428571429, 277.0, 201, 51001, 51202], [747.4285714285714, 277.0, 213, 51931, 52144], [842.7777777777778, 277.0, 286, 52181, 52467], [853.3125, 277.0, 1025, 52506, 53531], [889.3684210526316, 277.0, 610, 53559, 54169], [927.5, 277.0, 496, 54203, 54699], [972.8571428571429, 277.0, 208, 54730, 54938], [889.6666666666666, 277.0, 277, 54972, 55249], [920.6153846153846, 277.0, 403, 55278, 55681], [1134.5, 277.0, 486, 55813, 56299], [1026.5, 277.0, 232, 56514, 56746], [1107.2, 277.0, 307, 56776, 57083], [1376.4285714285713, 277.0, 202, 58110, 58312]]"
590,1236,6,"[[1354.5454545454545, 277.0, 320, 58381, 58701], [1507.875, 277.0, 227, 59020, 59247], [1577.2222222222222, 277.0, 258, 59281, 59539], [390.14285714285717, 329.0, 217, 61304, 61521], [475.375, 329.0, 541, 61558, 62099], [524.8461538461538, 329.0, 402, 62132, 62534], [663.0769230769231, 329.0, 398, 63180, 63578], [820.0909090909091, 329.0, 371, 63778, 64149], [857.7, 329.0, 309, 64183, 64492], [1081.5, 329.0, 234, 64847, 65081], [1141.625, 329.0, 235, 65117, 65352], [1219.2, 329.0, 319, 65380, 65699], [1284.4545454545455, 329.0, 346, 65735, 66081]]"
590,1236,7,"[[1357.157894736842, 329.0, 575, 66120, 66695], [1536.5, 329.0, 313, 66866, 67179], [1506.6875, 329.0, 493, 67213, 67706], [426.6363636363636, 381.0, 348, 68442, 68790], [402.0, 381.0, 222, 68824, 69046], [541.6666666666666, 381.0, 286, 69116, 69402], [411.42857142857144, 381.0, 201, 69494, 69695], [346.037037037037, 381.0, 903, 69727, 70630], [482.5, 381.0, 223, 70754, 70977], [544.7692307692307, 381.0, 402, 71011, 71413], [590.4117647058823, 381.0, 514, 71451, 71965], [661.2142857142857, 381.0, 428, 71993, 72421], [708.9285714285714, 381.0, 421, 72455, 72876], [400.8, 381.0, 329, 73157, 73486], [543.25, 381.0, 371, 73577, 73948]]"
590,1236,8,"[[704.125, 381.0, 229, 74586, 74815], [703.5, 381.0, 285, 74844, 75129], [761.469387755102, 381.0, 1607, 75161, 76768], [905.0714285714286, 381.0, 444, 76926, 77370], [957.7142857142857, 381.0, 200, 77399, 77599], [1360.75, 381.0, 222, 78126, 78348], [1460.4, 381.0, 471, 78427, 78898], [1476.7777777777778, 381.0, 298, 78933, 79231], [1405.5384615384614, 381.0, 382, 79266, 79648], [1206.625, 381.0, 208, 79816, 80024], [1298.4444444444443, 381.0, 259, 80057, 80316], [1337.857142857143, 381.0, 202, 80349, 80551], [1456.375, 381.0, 238, 80614, 80852], [1340.6666666666667, 381.0, 271, 80981, 81252], [1698.7142857142858, 381.0, 218, 81794, 82012]]"
590,1236,9,"[[1742.0714285714287, 381.0, 899, 82045, 82944], [367.6666666666667, 433.0, 367, 83766, 84133], [612.75, 433.0, 239, 84397, 84636], [422.57142857142856, 433.0, 208, 84773, 84981], [678.625, 433.0, 243, 85792, 86035], [595.4285714285714, 433.0, 202, 86070, 86272], [556.7142857142857, 433.0, 222, 86307, 86529], [675.0, 433.0, 672, 87056, 87728], [665.5714285714286, 433.0, 209, 87764, 87973], [723.0, 433.0, 977, 88009, 88986], [666.2727272727273, 433.0, 355, 89014, 89369], [593.9411764705883, 433.0, 504, 89400, 89904], [684.8421052631579, 433.0, 602, 89938, 90540]]"
590,1236,10,"[[684.8421052631579, 433.0, 602, 89938, 90540], [799.5, 433.0, 243, 90604, 90847], [691.2727272727273, 433.0, 343, 90918, 91261], [957.5192307692307, 433.0, 1665, 91473, 93138], [1094.5714285714287, 433.0, 204, 93232, 93436], [1237.7272727272727, 433.0, 362, 93581, 93943], [1430.6666666666667, 433.0, 666, 94267, 94933], [1507.3157894736842, 433.0, 621, 94964, 95585], [1548.2222222222222, 433.0, 260, 95618, 95878], [1529.4545454545455, 433.0, 335, 95917, 96252], [1491.5555555555557, 433.0, 274, 96281, 96555], [1585.7142857142858, 433.0, 227, 96585, 96812], [1642.5714285714287, 433.0, 200, 96846, 97046]]"
590,1236,11,"[[381.375, 485.0, 237, 98477, 98714], [616.5714285714286, 485.0, 201, 99646, 99847], [694.3333333333334, 485.0, 258, 99877, 100135], [567.4347826086956, 485.0, 751, 100234, 100985], [649.2962962962963, 485.0, 882, 101018, 101900], [665.0769230769231, 485.0, 403, 101936, 102339]]"
590,1236,12,"[[878.7142857142857, 485.0, 202, 106692, 106894], [777.7142857142857, 485.0, 216, 106927, 107143], [364.2857142857143, 485.0, 415, 107699, 108114], [488.5, 485.0, 312, 108226, 108538], [668.0, 485.0, 289, 108705, 108994], [1190.7272727272727, 485.0, 345, 109726, 110071], [1374.4615384615386, 485.0, 414, 110461, 110875], [1215.6, 485.0, 324, 111078, 111402], [1400.5555555555557, 485.0, 279, 111572, 111851], [1568.7142857142858, 485.0, 211, 112077, 112288], [1614.6521739130435, 485.0, 739, 112319, 113058]]"
590,1236,13,"[[499.2857142857143, 537.0, 210, 114639, 114849], [511.8181818181818, 537.0, 341, 114884, 115225], [408.1111111111111, 537.0, 260, 115297, 115557], [532.0769230769231, 537.0, 443, 115664, 116107], [821.7142857142857, 537.0, 206, 117046, 117252], [863.1176470588235, 537.0, 534, 117293, 117827], [483.2352941176471, 537.0, 542, 120878, 121420], [416.9583333333333, 537.0, 822, 121456, 122278]]"
590,1236,14,"[[480.6666666666667, 537.0, 497, 122316, 122813], [618.5, 537.0, 324, 122938, 123262], [506.9375, 589.0, 509, 123338, 123847], [705.5, 589.0, 300, 124030, 124330], [704.375, 589.0, 233, 125066, 125299], [820.0, 589.0, 232, 125469, 125701], [992.375, 589.0, 247, 125913, 126160], [792.4705882352941, 589.0, 527, 126334, 126861], [853.5217391304348, 589.0, 726, 126888, 127614], [905.4666666666667, 589.0, 473, 127645, 128118], [547.0, 589.0, 216, 128597, 128813], [1033.857142857143, 589.0, 211, 129288, 129499], [763.375, 589.0, 234, 129710, 129944], [740.0, 589.0, 235, 129979, 130214], [836.2857142857143, 589.0, 209, 130310, 130519]]"
590,1236,15,"[[860.1034482758621, 589.0, 976, 130554, 131530], [1015.9375, 589.0, 500, 131700, 132200], [1138.7333333333333, 589.0, 493, 132304, 132797], [1182.9583333333333, 589.0, 800, 132826, 133626], [1230.6315789473683, 589.0, 635, 133665, 134300], [1466.5714285714287, 589.0, 225, 134867, 135092], [1340.1666666666667, 589.0, 214, 135176, 135390], [1322.142857142857, 589.0, 218, 135429, 135647], [1643.8181818181818, 589.0, 337, 136111, 136448], [1735.7, 589.0, 319, 136666, 136985], [1712.3333333333333, 589.0, 368, 137018, 137386]]"
590,1236,16,"[[372.2307692307692, 641.0, 400, 138831, 139231], [436.2857142857143, 641.0, 214, 139629, 139843], [474.53846153846155, 641.0, 414, 139882, 140296], [554.7142857142857, 641.0, 216, 140330, 140546], [602.9333333333333, 641.0, 496, 140584, 141080], [784.3636363636364, 641.0, 326, 141948, 142274], [880.4545454545455, 641.0, 345, 142310, 142655], [820.2222222222222, 641.0, 551, 142690, 143241], [887.875, 641.0, 217, 143267, 143484], [1038.5714285714287, 641.0, 205, 143580, 143785], [1321.8, 641.0, 331, 144012, 144343], [1065.6666666666667, 641.0, 233, 144788, 145021], [1227.0, 641.0, 305, 145963, 146268], [1301.5555555555557, 641.0, 261, 146302, 146563]]"
590,1236,17,"[[1394.7777777777778, 641.0, 265, 146629, 146894], [1485.2857142857142, 641.0, 214, 147008, 147222], [1496.0, 641.0, 642, 147253, 147895], [1514.2857142857142, 641.0, 222, 147930, 148152], [1636.2857142857142, 641.0, 210, 148230, 148440], [1714.8846153846155, 641.0, 851, 148476, 149327], [483.46666666666664, 693.0, 914, 150704, 151618], [803.5555555555555, 693.0, 284, 152482, 152766], [783.7142857142857, 693.0, 230, 152802, 153032], [890.6363636363636, 693.0, 389, 153232, 153621], [1153.3333333333333, 693.0, 281, 153963, 154244]]"
590,1236,18,"[[1264.45, 693.0, 681, 154383, 155064], [1090.5555555555557, 693.0, 249, 155265, 155514], [1146.142857142857, 693.0, 228, 155647, 155875], [1432.4545454545455, 693.0, 357, 156244, 156601], [1395.8181818181818, 693.0, 329, 156630, 156959], [1510.2, 693.0, 305, 157022, 157327], [1386.5714285714287, 693.0, 201, 157418, 157619], [1643.3, 693.0, 298, 157858, 158156], [1620.3076923076924, 693.0, 399, 158185, 158584], [644.0, 745.0, 401, 160627, 161028], [547.5714285714286, 745.0, 221, 161095, 161316], [426.5, 745.0, 289, 161417, 161706]]"
590,1236,19,"[[404.9, 745.0, 323, 162621, 162944], [449.26666666666665, 745.0, 463, 162971, 163434], [505.6666666666667, 745.0, 404, 163465, 163869], [443.875, 745.0, 229, 163902, 164131], [501.0, 745.0, 438, 164929, 165367], [512.5714285714286, 745.0, 201, 165403, 165604], [475.0, 745.0, 365, 165634, 165999], [545.1428571428571, 745.0, 211, 166039, 166250], [579.125, 745.0, 257, 166291, 166548], [483.35714285714283, 745.0, 444, 166583, 167027], [637.5454545454545, 745.0, 327, 167117, 167444], [656.0, 745.0, 667, 167478, 168145], [921.8, 745.0, 306, 168548, 168854], [982.0, 745.0, 326, 168887, 169213], [1092.9411764705883, 745.0, 561, 169340, 169901], [1003.2222222222222, 745.0, 264, 169936, 170200], [1179.2857142857142, 745.0, 204, 170331, 170535]]"
590,1236,20,"[[1240.625, 745.0, 232, 170565, 170797], [1169.857142857143, 745.0, 223, 170935, 171158], [1127.25, 745.0, 382, 171380, 171762], [1091.875, 745.0, 235, 171798, 172033], [1189.6666666666667, 745.0, 260, 172103, 172363], [1237.8181818181818, 745.0, 344, 172395, 172739], [1366.75, 745.0, 221, 172832, 173053], [1423.2857142857142, 745.0, 209, 173087, 173296], [1568.375, 745.0, 241, 173494, 173735], [1504.4285714285713, 745.0, 202, 173768, 173970], [1610.25, 745.0, 249, 174040, 174289], [492.55172413793105, 797.0, 940, 177037, 177977], [1582.4285714285713, 797.0, 202, 178531, 178733]]"
590,1236,21,"[[1582.4285714285713, 797.0, 202, 178531, 178733], [638.2727272727273, 849.0, 354, 179545, 179899], [500.09090909090907, 849.0, 331, 180097, 180428], [617.3, 849.0, 292, 180493, 180785], [668.0, 849.0, 213, 180815, 181028], [821.8571428571429, 849.0, 208, 181164, 181372], [873.7333333333333, 849.0, 481, 181410, 181891], [993.16, 849.0, 840, 181997, 182837], [1025.4285714285713, 849.0, 201, 182878, 183079], [1015.5714285714286, 849.0, 209, 183344, 183553], [894.7777777777778, 849.0, 282, 183644, 183926], [906.0, 849.0, 353, 183961, 184314], [1092.1, 849.0, 326, 184489, 184815], [1026.1818181818182, 849.0, 329, 184848, 185177], [1189.0, 849.0, 556, 185523, 186079], [1122.4, 849.0, 292, 186106, 186398], [1174.0, 849.0, 231, 186432, 186663]]"
